"","sample_identifier","volume_imaged","name","Abundance","use_id","use_taxon_level","use_higher_rank","gps_furuno_latitude","gps_furuno_longitude"
"1570","D20180201T234421_IFCB102",3.78156844166667,"pennate",24,148899,"class","Diatom",40.5227,-70.8958
"1571","D20180202T000710_IFCB102",3.81870549583333,"pennate",23,148899,"class","Diatom",40.5193,-70.8996
"1572","D20180202T005247_IFCB102",3.82806895833333,"pennate",25,148899,"class","Diatom",40.5289,-70.8836
"1573","D20180202T011536_IFCB102",3.89608572916667,"pennate",14,148899,"class","Diatom",40.5261,-70.8855
"1574","D20180202T013825_IFCB102",3.94887341666667,"pennate",10,148899,"class","Diatom",40.5226,-70.8885
"1575","D20180202T020114_IFCB102",4.04016969583333,"pennate",15,148899,"class","Diatom",40.4718,-70.8857
"1576","D20180202T022403_IFCB102",4.08414170833333,"pennate",6,148899,"class","Diatom",40.4144,-70.8819
"1577","D20180202T024651_IFCB102",4.06356522083333,"pennate",9,148899,"class","Diatom",40.3594,-70.8754
"1578","D20180202T085151_IFCB102",4.10165518333333,"pennate",9,148899,"class","Diatom",40.3569,-70.8843
"1579","D20180202T091440_IFCB102",4.07661592916667,"pennate",12,148899,"class","Diatom",40.359,-70.8799
"1580","D20180202T093729_IFCB102",4.0744867375,"pennate",11,148899,"class","Diatom",40.3556,-70.8797
"1581","D20180202T100018_IFCB102",4.06955295,"pennate",7,148899,"class","Diatom",40.3526,-70.8805
"1582","D20180202T102306_IFCB102",4.0053288875,"pennate",7,148899,"class","Diatom",40.3486,-70.8798
"1583","D20180202T104555_IFCB102",4.06256842083333,"pennate",6,148899,"class","Diatom",40.3505,-70.8821
"1584","D20180202T110844_IFCB102",4.01638262916667,"pennate",4,148899,"class","Diatom",40.3517,-70.8931
"1585","D20180202T113133_IFCB102",3.84726926666667,"pennate",7,148899,"class","Diatom",40.3406,-70.8977
"1586","D20180202T115422_IFCB102",3.89298317083333,"pennate",4,148899,"class","Diatom",40.3215,-70.8931
"1587","D20180202T121710_IFCB102",3.9170456,"pennate",5,148899,"class","Diatom",40.3021,-70.8892
"1588","D20180202T123959_IFCB102",3.91305275,"pennate",9,148899,"class","Diatom",40.2826,-70.8863
"1589","D20180202T130248_IFCB102",3.76502869166667,"pennate",15,148899,"class","Diatom",40.2617,-70.8828
"1590","D20180202T132537_IFCB102",3.65955532916667,"pennate",20,148899,"class","Diatom",40.2397,-70.8796
"1591","D20180202T134826_IFCB102",3.57128686666667,"pennate",14,148899,"class","Diatom",40.2217,-70.8737
"1592","D20180202T141115_IFCB102",3.54611527083333,"pennate",14,148899,"class","Diatom",40.2193,-70.88
"1593","D20180202T143403_IFCB102",3.55167065416667,"pennate",19,148899,"class","Diatom",40.2172,-70.8862
"1594","D20180202T145652_IFCB102",3.51264455833333,"pennate",22,148899,"class","Diatom",40.2159,-70.8906
"1595","D20180202T151941_IFCB102",3.51807336666667,"pennate",24,148899,"class","Diatom",40.2146,-70.8952
"1596","D20180202T171345_IFCB102",3.52460061666667,"pennate",4,148899,"class","Diatom",40.2056,-70.8949
"1597","D20180202T173634_IFCB102",3.54809890416667,"pennate",1,148899,"class","Diatom",40.1847,-70.8603
"1598","D20180202T210154_IFCB102",3.34616410833333,"pennate",21,148899,"class","Diatom",40.1106,-70.8616
"1599","D20180202T212443_IFCB102",3.35974729583333,"pennate",16,148899,"class","Diatom",40.0995,-70.8828
"1600","D20180202T214732_IFCB102",3.35293694583333,"pennate",17,148899,"class","Diatom",40.0865,-70.8758
"1601","D20180203T024407_IFCB102",3.69132605416667,"pennate",11,148899,"class","Diatom",40.1018,-70.8864
"1602","D20180203T073635_IFCB102",3.5137648625,"pennate",14,148899,"class","Diatom",40.0906,-70.895
"1603","D20180203T075856_IFCB102",3.50503338333333,"pennate",23,148899,"class","Diatom",40.0604,-70.8861
"1604","D20180203T082118_IFCB102",3.6221157875,"pennate",17,148899,"class","Diatom",40.029,-70.8855
"1605","D20180203T084339_IFCB102",3.49342852083333,"pennate",16,148899,"class","Diatom",39.9953,-70.8838
"1606","D20180203T090601_IFCB102",3.52427943333333,"pennate",17,148899,"class","Diatom",39.9621,-70.8828
"1607","D20180203T092822_IFCB102",3.6088801625,"pennate",20,148899,"class","Diatom",39.9408,-70.8806
"1608","D20180203T095043_IFCB102",3.52492206666667,"pennate",12,148899,"class","Diatom",39.9065,-70.8714
"1609","D20180203T101305_IFCB102",3.5719974125,"pennate",10,148899,"class","Diatom",39.8606,-70.8755
"1610","D20180203T103526_IFCB102",3.64251595833333,"pennate",14,148899,"class","Diatom",39.8143,-70.8793
"1611","D20180203T105748_IFCB102",3.59150475833333,"pennate",17,148899,"class","Diatom",39.7801,-70.8695
"1612","D20180203T112009_IFCB102",3.73448592083333,"pennate",1,148899,"class","Diatom",39.7774,-70.8144
"1613","D20180203T122713_IFCB102",3.97697407916667,"pennate",4,148899,"class","Diatom",39.7738,-70.669
"1614","D20180203T124934_IFCB102",3.99825361666667,"pennate",1,148899,"class","Diatom",39.7723,-70.6747
"1615","D20180203T131156_IFCB102",3.99397165416667,"pennate",5,148899,"class","Diatom",39.7702,-70.6809
"1616","D20180203T135638_IFCB102",3.59562635416667,"pennate",4,148899,"class","Diatom",39.7758,-70.7882
"1617","D20180203T141900_IFCB102",3.64952740416667,"pennate",12,148899,"class","Diatom",39.7785,-70.865
"1618","D20180203T174012_IFCB102",3.43624390416667,"pennate",9,148899,"class","Diatom",39.7696,-70.8855
"1619","D20180203T180234_IFCB102",3.42572386666667,"pennate",9,148899,"class","Diatom",39.7656,-70.8876
"1620","D20180203T182455_IFCB102",3.43319251666667,"pennate",11,148899,"class","Diatom",39.7621,-70.8899
"1621","D20180203T184716_IFCB102",3.374855875,"pennate",14,148899,"class","Diatom",39.7536,-70.8911
"1622","D20180203T190938_IFCB102",3.36366889166667,"pennate",10,148899,"class","Diatom",39.7549,-70.8882
"1623","D20180203T193159_IFCB102",3.388847575,"pennate",8,148899,"class","Diatom",39.7719,-70.8761
"1624","D20180203T195421_IFCB102",3.38127802916667,"pennate",9,148899,"class","Diatom",39.812,-70.8549
"1625","D20180203T223051_IFCB102",3.43652149166667,"pennate",10,148899,"class","Diatom",39.9331,-70.8868
"1626","D20180203T225313_IFCB102",3.41269184166667,"pennate",6,148899,"class","Diatom",39.9298,-70.8873
"1627","D20180203T231534_IFCB102",3.45249735833333,"pennate",4,148899,"class","Diatom",39.9249,-70.8863
"1628","D20180203T233756_IFCB102",3.49892975,"pennate",3,148899,"class","Diatom",39.9195,-70.8859
"1629","D20180204T000017_IFCB102",3.54039444166667,"pennate",1,148899,"class","Diatom",39.909,-70.8886
"1630","D20180204T002238_IFCB102",3.50142232916667,"pennate",2,148899,"class","Diatom",39.8972,-70.8908
"1631","D20180204T015204_IFCB102",3.44479954166667,"pennate",1,148899,"class","Diatom",40.0556,-70.8896
"1632","D20180204T032130_IFCB102",3.5876386,"pennate",2,148899,"class","Diatom",40.0839,-70.8547
"1633","D20180204T102615_IFCB102",4.04795369583333,"pennate",1,148899,"class","Diatom",40.5023,-70.8653
"1634","D20180204T104837_IFCB102",4.06318784166667,"pennate",2,148899,"class","Diatom",40.5291,-70.8844
"1635","D20180204T111058_IFCB102",4.0618455125,"pennate",1,148899,"class","Diatom",40.5258,-70.8823
"1636","D20180204T113319_IFCB102",4.09081607916667,"pennate",2,148899,"class","Diatom",40.5724,-70.8821
"1637","D20180204T115540_IFCB102",4.107019975,"pennate",1,148899,"class","Diatom",40.6315,-70.8823
"1638","D20180204T121802_IFCB102",3.9345249375,"pennate",1,148899,"class","Diatom",40.6886,-70.8836
"1639","D20180204T124023_IFCB102",3.91480774583333,"pennate",1,148899,"class","Diatom",40.6949,-70.8812
"1640","D20180204T130244_IFCB102",3.90839815,"pennate",1,148899,"class","Diatom",40.7041,-70.8819
"1641","D20180204T132506_IFCB102",3.89400857083333,"pennate",3,148899,"class","Diatom",40.7637,-70.8788
"1642","D20180204T134727_IFCB102",4.0338559125,"pennate",6,148899,"class","Diatom",40.8241,-70.8809
"1643","D20180204T140948_IFCB102",4.03016445416667,"pennate",3,148899,"class","Diatom",40.8627,-70.8828
"1644","D20180204T143210_IFCB102",4.04261894166667,"pennate",2,148899,"class","Diatom",40.8595,-70.8809
"1645","D20180204T145431_IFCB102",4.0238949375,"pennate",3,148899,"class","Diatom",40.8517,-70.8804
"1646","D20180204T151652_IFCB102",4.06289185416667,"pennate",2,148899,"class","Diatom",40.8759,-70.8815
"1647","D20180204T153914_IFCB102",4.1381946625,"pennate",5,148899,"class","Diatom",40.9322,-70.8821
"1648","D20180204T162356_IFCB102",4.3277898875,"pennate",2,148899,"class","Diatom",40.9953,-70.8801
"1649","D20180204T164617_IFCB102",4.2835282,"pennate",1,148899,"class","Diatom",41.0178,-70.8808
"1650","D20180204T170839_IFCB102",0.868225125,"pennate",1,148899,"class","Diatom",41.0359,-70.8802
"1651","D20180204T173600_IFCB102",4.24324062083333,"pennate",5,148899,"class","Diatom",41.0326,-70.8815
"1652","D20180204T175821_IFCB102",4.21860883333333,"pennate",4,148899,"class","Diatom",41.0309,-70.8825
"1653","D20180204T182042_IFCB102",4.0457675625,"pennate",5,148899,"class","Diatom",41.0296,-70.881
"1654","D20180204T184304_IFCB102",4.11246663333333,"pennate",4,148899,"class","Diatom",41.0281,-70.8786
"1655","D20180204T190525_IFCB102",4.121691125,"pennate",1,148899,"class","Diatom",41.0193,-70.8769
"1656","D20180204T192746_IFCB102",4.1373472125,"pennate",3,148899,"class","Diatom",41.0215,-70.8811
"1657","D20180204T195008_IFCB102",4.10384851666667,"pennate",8,148899,"class","Diatom",41.075,-70.8819
"1658","D20180204T201229_IFCB102",4.04670484166667,"pennate",7,148899,"class","Diatom",41.1281,-70.8814
"1659","D20180204T203450_IFCB102",4.12056120833333,"pennate",5,148899,"class","Diatom",41.1827,-70.8832
"1660","D20180204T205712_IFCB102",4.0233097,"pennate",4,148899,"class","Diatom",41.1968,-70.8825
"1661","D20180204T211933_IFCB102",4.077338025,"pennate",5,148899,"class","Diatom",41.1977,-70.885
"1662","D20180204T214154_IFCB102",4.093372025,"pennate",5,148899,"class","Diatom",41.1887,-70.8523
"1663","D20180205T042420_IFCB102",4.0569351125,"pennate",3,148899,"class","Diatom",41.1899,-70.8816
"1664","D20180131T180620_IFCB109",4.19464714583333,"mix",1008,NA,NA,NA,41.1975,-70.8792
"1665","D20180131T182933_IFCB109",1.6548032125,"mix",486,NA,NA,NA,41.1924,-70.8756
"1666","D20180131T184315_IFCB109",4.27172664583333,"mix",945,NA,NA,NA,41.1987,-70.8848
"1667","D20180131T190627_IFCB109",2.73107427083333,"mix",675,NA,NA,NA,41.1972,-70.8812
"1668","D20180131T201102_IFCB109",2.92914966666667,"mix",722,NA,NA,NA,41.197,-70.885
"1669","D20180131T202832_IFCB109",4.1607151875,"mix",1058,NA,NA,NA,41.1979,-70.8837
"1670","D20180131T205153_IFCB109",4.195555675,"mix",1173,NA,NA,NA,41.1921,-70.883
"1671","D20180131T211514_IFCB109",4.144428075,"mix",316,NA,NA,NA,41.1987,-70.8814
"1672","D20180131T213836_IFCB109",4.15178905416667,"mix",384,NA,NA,NA,41.197,-70.8937
"1673","D20180201T103729_IFCB102",3.99101885416667,"mix",1786,NA,NA,NA,40.8413,-70.8868
"1674","D20180201T110037_IFCB102",4.0412721,"mix",1657,NA,NA,NA,40.8155,-70.8831
"1675","D20180201T112345_IFCB102",4.021843225,"mix",1648,NA,NA,NA,40.7681,-70.8797
"1676","D20180201T114755_IFCB102",4.12785991666667,"mix",1394,NA,NA,NA,40.7175,-70.8785
"1677","D20180201T191037_IFCB102",4.242025075,"mix",1155,NA,NA,NA,40.6987,-70.8862
"1678","D20180201T193325_IFCB102",4.22867269166667,"mix",1228,NA,NA,NA,40.6923,-70.8842
"1679","D20180201T195614_IFCB102",4.2515781625,"mix",1135,NA,NA,NA,40.6871,-70.8833
"1680","D20180201T201903_IFCB102",4.19167631666667,"mix",1276,NA,NA,NA,40.6784,-70.8812
"1681","D20180201T204151_IFCB102",4.26345694166667,"mix",928,NA,NA,NA,40.673,-70.885
"1682","D20180201T210440_IFCB102",4.34358725,"mix",755,NA,NA,NA,40.6653,-70.8921
"1683","D20180201T212729_IFCB102",4.2316007125,"mix",1197,NA,NA,NA,40.6584,-70.896
"1684","D20180201T215017_IFCB102",4.16633765416667,"mix",1211,NA,NA,NA,40.6352,-70.8973
"1685","D20180201T221306_IFCB102",4.00078299166667,"mix",1428,NA,NA,NA,40.5879,-70.8945
"1686","D20180201T223555_IFCB102",3.83008190416667,"mix",1865,NA,NA,NA,40.5431,-70.8855
"1687","D20180201T225844_IFCB102",3.74634749583333,"mix",2021,NA,NA,NA,40.5294,-70.8858
"1688","D20180201T232132_IFCB102",3.71929327916667,"mix",2031,NA,NA,NA,40.5265,-70.8907
"1689","D20180201T234421_IFCB102",3.78156844166667,"mix",1988,NA,NA,NA,40.5227,-70.8958
"1690","D20180202T000710_IFCB102",3.81870549583333,"mix",1858,NA,NA,NA,40.5193,-70.8996
"1691","D20180202T005247_IFCB102",3.82806895833333,"mix",1874,NA,NA,NA,40.5289,-70.8836
"1692","D20180202T011536_IFCB102",3.89608572916667,"mix",1809,NA,NA,NA,40.5261,-70.8855
"1693","D20180202T013825_IFCB102",3.94887341666667,"mix",1735,NA,NA,NA,40.5226,-70.8885
"1694","D20180202T020114_IFCB102",4.04016969583333,"mix",1523,NA,NA,NA,40.4718,-70.8857
"1695","D20180202T022403_IFCB102",4.08414170833333,"mix",1446,NA,NA,NA,40.4144,-70.8819
"1696","D20180202T024651_IFCB102",4.06356522083333,"mix",1481,NA,NA,NA,40.3594,-70.8754
"1697","D20180202T085151_IFCB102",4.10165518333333,"mix",1474,NA,NA,NA,40.3569,-70.8843
"1698","D20180202T091440_IFCB102",4.07661592916667,"mix",1438,NA,NA,NA,40.359,-70.8799
"1699","D20180202T093729_IFCB102",4.0744867375,"mix",1449,NA,NA,NA,40.3556,-70.8797
"1700","D20180202T100018_IFCB102",4.06955295,"mix",1455,NA,NA,NA,40.3526,-70.8805
"1701","D20180202T102306_IFCB102",4.0053288875,"mix",1487,NA,NA,NA,40.3486,-70.8798
"1702","D20180202T104555_IFCB102",4.06256842083333,"mix",1366,NA,NA,NA,40.3505,-70.8821
"1703","D20180202T110844_IFCB102",4.01638262916667,"mix",1563,NA,NA,NA,40.3517,-70.8931
"1704","D20180202T113133_IFCB102",3.84726926666667,"mix",1839,NA,NA,NA,40.3406,-70.8977
"1705","D20180202T115422_IFCB102",3.89298317083333,"mix",1748,NA,NA,NA,40.3215,-70.8931
"1706","D20180202T121710_IFCB102",3.9170456,"mix",1687,NA,NA,NA,40.3021,-70.8892
"1707","D20180202T123959_IFCB102",3.91305275,"mix",1643,NA,NA,NA,40.2826,-70.8863
"1708","D20180202T130248_IFCB102",3.76502869166667,"mix",1882,NA,NA,NA,40.2617,-70.8828
"1709","D20180202T132537_IFCB102",3.65955532916667,"mix",2112,NA,NA,NA,40.2397,-70.8796
"1710","D20180202T134826_IFCB102",3.57128686666667,"mix",2193,NA,NA,NA,40.2217,-70.8737
"1711","D20180202T141115_IFCB102",3.54611527083333,"mix",2289,NA,NA,NA,40.2193,-70.88
"1712","D20180202T143403_IFCB102",3.55167065416667,"mix",2325,NA,NA,NA,40.2172,-70.8862
"1713","D20180202T145652_IFCB102",3.51264455833333,"mix",2338,NA,NA,NA,40.2159,-70.8906
"1714","D20180202T151941_IFCB102",3.51807336666667,"mix",2434,NA,NA,NA,40.2146,-70.8952
"1715","D20180202T171345_IFCB102",3.52460061666667,"mix",2538,NA,NA,NA,40.2056,-70.8949
"1716","D20180202T173634_IFCB102",3.54809890416667,"mix",2422,NA,NA,NA,40.1847,-70.8603
"1717","D20180202T210154_IFCB102",3.34616410833333,"mix",3228,NA,NA,NA,40.1106,-70.8616
"1718","D20180202T212443_IFCB102",3.35974729583333,"mix",3225,NA,NA,NA,40.0995,-70.8828
"1719","D20180202T214732_IFCB102",3.35293694583333,"mix",3273,NA,NA,NA,40.0865,-70.8758
"1720","D20180203T024407_IFCB102",3.69132605416667,"mix",2615,NA,NA,NA,40.1018,-70.8864
"1721","D20180203T073635_IFCB102",3.5137648625,"mix",2723,NA,NA,NA,40.0906,-70.895
"1722","D20180203T075856_IFCB102",3.50503338333333,"mix",2785,NA,NA,NA,40.0604,-70.8861
"1723","D20180203T082118_IFCB102",3.6221157875,"mix",2336,NA,NA,NA,40.029,-70.8855
"1724","D20180203T084339_IFCB102",3.49342852083333,"mix",2776,NA,NA,NA,39.9953,-70.8838
"1725","D20180203T090601_IFCB102",3.52427943333333,"mix",2628,NA,NA,NA,39.9621,-70.8828
"1726","D20180203T092822_IFCB102",3.6088801625,"mix",2441,NA,NA,NA,39.9408,-70.8806
"1727","D20180203T095043_IFCB102",3.52492206666667,"mix",2623,NA,NA,NA,39.9065,-70.8714
"1728","D20180203T101305_IFCB102",3.5719974125,"mix",2456,NA,NA,NA,39.8606,-70.8755
"1729","D20180203T103526_IFCB102",3.64251595833333,"mix",2404,NA,NA,NA,39.8143,-70.8793
"1730","D20180203T105748_IFCB102",3.59150475833333,"mix",2415,NA,NA,NA,39.7801,-70.8695
"1731","D20180203T112009_IFCB102",3.73448592083333,"mix",7,NA,NA,NA,39.7774,-70.8144
"1732","D20180203T135638_IFCB102",3.59562635416667,"mix",2,NA,NA,NA,39.7758,-70.7882
"1733","D20180203T141900_IFCB102",3.64952740416667,"mix",1062,NA,NA,NA,39.7785,-70.865
"1734","D20180203T174012_IFCB102",3.43624390416667,"mix",1371,NA,NA,NA,39.7696,-70.8855
"1735","D20180203T180234_IFCB102",3.42572386666667,"mix",1240,NA,NA,NA,39.7656,-70.8876
"1736","D20180203T182455_IFCB102",3.43319251666667,"mix",1300,NA,NA,NA,39.7621,-70.8899
"1737","D20180203T184716_IFCB102",3.374855875,"mix",1383,NA,NA,NA,39.7536,-70.8911
"1738","D20180203T190938_IFCB102",3.36366889166667,"mix",1445,NA,NA,NA,39.7549,-70.8882
"1739","D20180203T193159_IFCB102",3.388847575,"mix",1451,NA,NA,NA,39.7719,-70.8761
"1740","D20180203T195421_IFCB102",3.38127802916667,"mix",1323,NA,NA,NA,39.812,-70.8549
"1741","D20180203T223051_IFCB102",3.43652149166667,"mix",1203,NA,NA,NA,39.9331,-70.8868
"1742","D20180203T225313_IFCB102",3.41269184166667,"mix",1167,NA,NA,NA,39.9298,-70.8873
"1743","D20180203T231534_IFCB102",3.45249735833333,"mix",1135,NA,NA,NA,39.9249,-70.8863
"1744","D20180203T233756_IFCB102",3.49892975,"mix",1040,NA,NA,NA,39.9195,-70.8859
"1745","D20180204T000017_IFCB102",3.54039444166667,"mix",2436,NA,NA,NA,39.909,-70.8886
"1746","D20180204T002238_IFCB102",3.50142232916667,"mix",2430,NA,NA,NA,39.8972,-70.8908
"1747","D20180204T012943_IFCB102",3.3047651625,"mix",2969,NA,NA,NA,40.0241,-70.8977
"1748","D20180204T015204_IFCB102",3.44479954166667,"mix",2680,NA,NA,NA,40.0556,-70.8896
"1749","D20180204T021426_IFCB102",3.49946875833333,"mix",2641,NA,NA,NA,40.085,-70.8809
"1750","D20180204T023647_IFCB102",3.55377567916667,"mix",2529,NA,NA,NA,40.0938,-70.8699
"1751","D20180204T025908_IFCB102",3.567010925,"mix",2461,NA,NA,NA,40.088,-70.8601
"1752","D20180204T032130_IFCB102",3.5876386,"mix",2408,NA,NA,NA,40.0839,-70.8547
"1753","D20180204T042834_IFCB102",3.59560605,"mix",2425,NA,NA,NA,40.0832,-70.8579
"1754","D20180204T045055_IFCB102",3.6385875125,"mix",2288,NA,NA,NA,40.1216,-70.8654
"1755","D20180204T051317_IFCB102",3.78930787083333,"mix",1489,NA,NA,NA,40.1764,-70.8716
"1756","D20180204T053538_IFCB102",3.83007345,"mix",1928,NA,NA,NA,40.2219,-70.873
"1757","D20180204T055759_IFCB102",3.81367555416667,"mix",1982,NA,NA,NA,40.2166,-70.8631
"1758","D20180204T062021_IFCB102",3.7847423875,"mix",2086,NA,NA,NA,40.2085,-70.8629
"1759","D20180204T064242_IFCB102",3.7755081,"mix",2035,NA,NA,NA,40.2014,-70.8637
"1760","D20180204T070503_IFCB102",3.74023883333333,"mix",2113,NA,NA,NA,40.2178,-70.8511
"1761","D20180204T102615_IFCB102",4.04795369583333,"mix",1467,NA,NA,NA,40.5023,-70.8653
"1762","D20180204T104837_IFCB102",4.06318784166667,"mix",1462,NA,NA,NA,40.5291,-70.8844
"1763","D20180204T111058_IFCB102",4.0618455125,"mix",1454,NA,NA,NA,40.5258,-70.8823
"1764","D20180204T113319_IFCB102",4.09081607916667,"mix",1387,NA,NA,NA,40.5724,-70.8821
"1765","D20180204T115540_IFCB102",4.107019975,"mix",1346,NA,NA,NA,40.6315,-70.8823
"1766","D20180204T121802_IFCB102",3.9345249375,"mix",1697,NA,NA,NA,40.6886,-70.8836
"1767","D20180204T124023_IFCB102",3.91480774583333,"mix",1702,NA,NA,NA,40.6949,-70.8812
"1768","D20180204T130244_IFCB102",3.90839815,"mix",1636,NA,NA,NA,40.7041,-70.8819
"1769","D20180204T132506_IFCB102",3.89400857083333,"mix",1705,NA,NA,NA,40.7637,-70.8788
"1770","D20180204T134727_IFCB102",4.0338559125,"mix",1423,NA,NA,NA,40.8241,-70.8809
"1771","D20180204T140948_IFCB102",4.03016445416667,"mix",1482,NA,NA,NA,40.8627,-70.8828
"1772","D20180204T143210_IFCB102",4.04261894166667,"mix",1442,NA,NA,NA,40.8595,-70.8809
"1773","D20180204T145431_IFCB102",4.0238949375,"mix",1518,NA,NA,NA,40.8517,-70.8804
"1774","D20180204T151652_IFCB102",4.06289185416667,"mix",1405,NA,NA,NA,40.8759,-70.8815
"1775","D20180204T153914_IFCB102",4.1381946625,"mix",1187,NA,NA,NA,40.9322,-70.8821
"1776","D20180204T160135_IFCB102",4.30181985833333,"mix",940,NA,NA,NA,40.9698,-70.8813
"1777","D20180204T162356_IFCB102",4.3277898875,"mix",938,NA,NA,NA,40.9953,-70.8801
"1778","D20180204T164617_IFCB102",4.2835282,"mix",1039,NA,NA,NA,41.0178,-70.8808
"1779","D20180204T170839_IFCB102",0.868225125,"mix",236,NA,NA,NA,41.0359,-70.8802
"1780","D20180204T173600_IFCB102",4.24324062083333,"mix",13,NA,NA,NA,41.0326,-70.8815
"1781","D20180204T175821_IFCB102",4.21860883333333,"mix",8,NA,NA,NA,41.0309,-70.8825
"1782","D20180204T182042_IFCB102",4.0457675625,"mix",14,NA,NA,NA,41.0296,-70.881
"1783","D20180204T184304_IFCB102",4.11246663333333,"mix",11,NA,NA,NA,41.0281,-70.8786
"1784","D20180204T190525_IFCB102",4.121691125,"mix",10,NA,NA,NA,41.0193,-70.8769
"1785","D20180204T192746_IFCB102",4.1373472125,"mix",17,NA,NA,NA,41.0215,-70.8811
"1786","D20180204T195008_IFCB102",4.10384851666667,"mix",11,NA,NA,NA,41.075,-70.8819
"1787","D20180204T201229_IFCB102",4.04670484166667,"mix",15,NA,NA,NA,41.1281,-70.8814
"1788","D20180204T203450_IFCB102",4.12056120833333,"mix",17,NA,NA,NA,41.1827,-70.8832
"1789","D20180204T205712_IFCB102",4.0233097,"mix",13,NA,NA,NA,41.1968,-70.8825
"1790","D20180204T211933_IFCB102",4.077338025,"mix",16,NA,NA,NA,41.1977,-70.885
"1791","D20180204T214154_IFCB102",4.093372025,"mix",16,NA,NA,NA,41.1887,-70.8523
"1792","D20180205T042420_IFCB102",4.0569351125,"mix",12,NA,NA,NA,41.1899,-70.8816
